BALANCE,BALANCE_FREQUENCY,CASH_ADVANCE,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,CREDIT_LIMIT,CUST_ID,Fylld_Minimum_Payments,Index (kluster),Index,INSTALLMENTS_PURCHASES,MINIMUM_PAYMENTS,ONEOFF_PURCHASES,PAYMENTS,ONEOFF_PURCHASES_FREQUENCY,PRC_FULL_PAYMENT,PURCHASES_INSTALLMENTS_FREQUENCY,PURCHASES_FREQUENCY,PURCHASES,PURCHASES_TRX,TENURE
321.606195,0.909091,0,0,0,2000,C18578,157.957039,Kluster1,8357,1414.18,157.957039,1062.12,912.49967,0.25,0.25,0.583333,0.75,2476.3,28,12
215.295527,1,0,0,0,1000,C18579,163.120714,Kluster1,8358,339.03,163.120714,260,223.114683,0.111111,0.428571,0.888889,1,599.03,10,9
1222.080889,0.818182,2452.136461,0.333333,4,2500,C18580,260.87584,Kluster1,8359,750,260.87584,0,554.325638,0,0,1,1,750,12,12
1678.5937,1,0,0,0,3500,C18582,297.503609,Kluster1,8360,0,297.503609,1846.81,350.646998,0.625,0,0,0.625,1846.81,18,8
654.849672,1,0,0,0,2500,C18583,181.044246,Kluster1,8361,0,181.044246,630,729.355023,0.083333,0,0,0.083333,630,1,12
21.462595,0.727273,0,0,0,2500,C18584,154.489371,Kluster1,8362,193.4,154.489371,0,264.851292,0,1,0.666667,0.666667,193.4,8,12
1931.8739,0.909091,2212.17081,0.181818,3,2500,C18585,1214.818774,Kluster1,8363,427.7,1214.818774,50,606.416101,0.090909,0,0.818182,0.909091,477.7,11,11
142.637508,1,0,0,0,1000,C18586,177.476329,Kluster1,8364,1650,177.476329,0,1775.123122,0,0.636364,0.916667,0.916667,1650,11,12
10.400883,0.454545,0,0,0,1000,C18587,33.246072,Kluster1,8365,240,33.246072,293.98,1251.380404,0.25,0,0.416667,0.5,533.98,14,12
3857.56223,1,2127.213754,1.142857,26,5000,C18588,538.396872,Kluster2,8366,0,538.396872,0,617.508991,0,0,0,0,0,0,7
1173.880289,0.875,1434.78206,0.125,1,1500,C18589,338.005067,Kluster1,8367,0,338.005067,0,183.938329,0,0,0,0,0,0,8
111.098444,1,0,0,0,2000,C18590,151.76408,Kluster1,8368,1105.89,151.76408,0,1004.668873,0,0.909091,1,1,1105.89,26,12
114.007097,0.636364,0,0,0,2000,C18591,104.458857,Kluster1,8369,0,104.458857,2514.89,979.919435,0.333333,0,0,0.333333,2514.89,5,12
23.167831,1,0,0,0,2500,C18592,178.84094,Kluster1,8370,375,178.84094,0,389.716275,0,0.916667,1,1,375,12,12
40.764223,0.545455,1374.929089,0.166667,2,1200,C18593,43.653577,Kluster1,8371,0,43.653577,0,2232.23212,0,0,0,0,0,0,12
2579.635387,0.545455,6466.73381,0.090909,1,7000,C18594,2022.852618,Kluster1,8372,0,2022.852618,0,1415.843333,0,0,0,0,0,0,11
24.057927,0.7,0,0,0,1500,C18595,68.453971,Kluster1,8373,391.88,68.453971,49.9,299.240418,0.1,0.2,0.8,0.9,441.78,21,10
391.07025,1,0,0,0,2000,C18596,224.709953,Kluster1,8374,2616,224.709953,0,2186.334191,0,0.083333,1,1,2616,12,12
1087.427214,0.636364,1916.600175,0.083333,1,3000,C18598,623.084326,Kluster1,8375,0,623.084326,0,341.431225,0,0,0,0,0,0,12
306.462394,1,59.348405,0.083333,2,700,C18599,144.302741,Kluster1,8376,0,144.302741,1834.5,1264.350185,0.666667,0,0,0.666667,1834.5,21,12
6.995368,0.363636,0,0,0,4000,C18600,131.476836,Kluster1,8377,76.78,131.476836,0,292.806443,0,0.5,0.25,0.25,76.78,3,12
412.149369,0.444444,4034.656192,0.333333,8,8000,C18601,184.448949,Kluster1,8378,0,184.448949,0,195.752288,0,0,0,0,0,0,9
92.887247,1,0,0,0,1000,C18602,163.318599,Kluster1,8379,1258.5,163.318599,0,1210.465945,0,0.666667,0.916667,1,1258.5,25,12
170.33501,1,0,0,0,1000,C18603,174.80595,Kluster1,8380,515.43,174.80595,71.52,502.525334,0.083333,0.083333,1,1,586.95,24,12
389.869208,0.545455,501.026763,0.166667,5,1200,C18604,457.606999,Kluster1,8381,343.31,457.606999,392.7,2635.211405,0.333333,0.090909,1,1,736.01,36,12
41.479055,1,0,0,0,3000,C18605,132.697082,Kluster1,8382,243.96,132.697082,0,1146.784474,0,0.4,1,1,243.96,24,12
13.962944,1,0,0,0,1000,C18606,136.997509,Kluster1,8383,136.92,136.997509,0,134.366455,0,0.416667,1,1,136.92,12,12
61.15435,0.818182,19.841346,0.083333,1,1000,C18607,131.473679,Kluster1,8384,577.67,131.473679,214,941.78413,0.166667,0.090909,1,1,791.67,50,12
5.644904,0.454545,0,0,0,3000,C18608,42.434715,Kluster1,8385,47.5,42.434715,0,70.554065,0,0.1,0.166667,0.25,47.5,3,12
115.310676,0.909091,0,0,0,500,C18609,138.869649,Kluster1,8386,204.66,138.869649,1111.4,1198.557935,0.727273,1,0.090909,0.818182,1316.06,14,11
26.354114,0.363636,0,0,0,6000,C18610,46.962114,Kluster1,8387,0,46.962114,1148.31,1162.170922,0.25,0.1,0,0.25,1148.31,3,12
200.907701,0.428571,0,0,0,1100,C18611,254.548736,Kluster1,8388,0,254.548736,1100,1943.174725,0.142857,0,0,0.142857,1100,1,7
213.233979,0.909091,0,0,0,2500,C18613,197.031451,Kluster1,8389,1975.17,197.031451,165.79,2152.256934,0.166667,0.444444,0.583333,0.833333,2140.96,30,12
361.67015,1,0,0,0,1500,C18614,200.793531,Kluster1,8390,347.68,200.793531,214,252.664522,0.166667,0,0.916667,1,561.68,14,12
64.907748,0.727273,0,0,0,2500,C18615,126.509061,Kluster1,8391,417.28,126.509061,130,1095.179494,0.083333,1,0.25,0.333333,547.28,4,12
940.351166,0.9,2045.393693,0.8,14,3000,C18616,301.379427,Kluster1,8392,0,301.379427,0,292.024227,0,0,0,0,0,0,10
383.449462,1,0,0,0,500,C18617,262.260305,Kluster1,8393,13,262.260305,1146.06,1346.951277,0.75,0.083333,0.083333,0.75,1159.06,28,12
2.660671,0.090909,0,0,0,4000,C18618,27.54692,Kluster1,8394,102.79,27.54692,0,203.229371,0,0.090909,0.083333,0.083333,102.79,1,12
80.707136,0.818182,0,0,0,7500,C18619,126.386467,Kluster1,8395,114.32,126.386467,567.95,1065.255264,0.5,0.666667,0.333333,0.583333,682.27,16,12
4743.748932,1,1112.247446,0.166667,3,5000,C18620,1481.732235,Kluster2,8396,399,1481.732235,0,1259.057672,0,0,0.583333,0.666667,399,8,12
882.58129,1,0,0,0,5000,C18621,237.202081,Kluster1,8397,759.58,237.202081,1661.76,1997.323094,0.916667,0,1,1,2421.34,40,12
1060.010246,1,78.971459,0.1,1,1200,C18622,257.022991,Kluster1,8398,0,257.022991,0,233.54579,0,0,0,0,0,0,10
1062.081424,1,1309.520408,0.25,4,1400,C18623,617.663955,Kluster1,8399,188.37,617.663955,140,556.03363,0.083333,0,0.5,0.583333,328.37,9,12
803.55907,1,0,0,0,1200,C18624,296.529297,Kluster1,8400,408.37,296.529297,209.7,238.904625,0.083333,0,0.916667,1,618.07,16,12
0.401279,0.090909,0,0,0,3000,C18625,1297.11,Kluster1,8401,31.5,1297.11,0,120.697352,0,0,0.25,0.25,31.5,3,12
55.59749,0.545455,942.597948,0.090909,1,1200,C18626,31.147044,Kluster1,8402,0,31.147044,479.98,1836.626686,0.090909,0,0,0.090909,479.98,1,11
1355.437063,1,407.884977,0.25,6,1500,C18627,412.70964,Kluster1,8403,0,412.70964,0,642.558759,0,0,0,0,0,0,12
7.85361,0.363636,0,0,0,2500,C18628,43.39952,Kluster1,8404,125,43.39952,0,91.786773,0,0,0.333333,0.416667,125,5,12
0,0,0,0,0,1000,C18629,1297.11,Kluster1,8405,64.62,1297.11,0,0,0,0,0.25,0.25,64.62,3,12
6.484008,0.272727,0,0,0,1000,C18631,136.908362,Kluster1,8406,61.71,136.908362,0,233.763723,0,1,0.25,0.25,61.71,3,12
1157.568538,1,0,0,0,2500,C18632,567.942336,Kluster1,8407,292,567.942336,37,603.250222,0.083333,0,0.666667,0.666667,329,9,12
91.669248,0.833333,0,0,0,2500,C18633,86.535841,Kluster1,8408,737.65,86.535841,0,664.387148,0,1,0.666667,0.833333,737.65,5,6
304.309784,1,0,0,0,2500,C18634,177.079948,Kluster1,8409,289.75,177.079948,0,670.652889,0,0,0.416667,0.5,289.75,7,12
460.331646,0.545455,1759.775462,0.416667,6,3000,C18635,349.836034,Kluster1,8410,0,349.836034,0,357.29622,0,0,0,0,0,0,12
789.814537,0.909091,5654.92893,0.166667,12,3000,C18636,475.195844,Kluster1,8411,0,475.195844,0,5949.858363,0,0.090909,0,0,0,0,12
5934.610587,1,302.678437,0.25,5,6000,C18637,2394.242819,Kluster2,8412,0,2394.242819,0,1065.956065,0,0,0,0,0,0,12
18.908241,0.272727,0,0,0,1000,C18638,81.346722,Kluster1,8413,0,81.346722,126,643.427524,0.090909,0,0,0.090909,126,1,11
32.092521,0.909091,0,0,0,2000,C18639,128.36766,Kluster1,8414,573.02,128.36766,0,560.142443,0,0.555556,0.75,0.833333,573.02,10,12
87.189044,1,110.54162,0.083333,1,1000,C18640,168.458237,Kluster1,8415,277.6,168.458237,467.02,970.674392,0.333333,0.888889,0.75,0.833333,744.62,25,12
527.528311,1,781.387131,0.083333,1,2000,C18641,596.811325,Kluster1,8416,467.4,596.811325,0,2358.281344,0,0.166667,1,1,467.4,12,12
9.712731,0.636364,0,0,0,3000,C18642,154.85954,Kluster1,8417,128.94,154.85954,0,169.863384,0,0.6,0.5,0.583333,128.94,7,12
1029.713408,0.909091,1812.095991,0.333333,5,3000,C18643,443.644764,Kluster1,8418,1031.21,443.644764,110,420.99268,0.083333,0.111111,0.75,0.833333,1141.21,36,12
458.26631,0.727273,218.676375,0.166667,3,1000,C18644,251.998399,Kluster1,8419,237.92,251.998399,453.9,343.499796,0.166667,0,0.416667,0.583333,691.82,14,12
510.339352,1,696.126211,0.166667,4,2500,C18645,194.915188,Kluster1,8420,0,194.915188,509.55,1346.043822,0.25,0.1,0,0.25,509.55,6,12
121.385695,0.909091,0,0,0,1000,C18646,118.817204,Kluster1,8421,54.96,118.817204,287,626.768821,0.166667,0.1,1,1,341.96,16,12
1163.222817,0.909091,2502.655964,0.166667,2,2500,C18647,379.47676,Kluster1,8422,0,379.47676,0,2937.305695,0,0,0,0,0,0,12
3911.628474,0.875,11951.90332,0.5,40,7000,C18648,905.569605,Kluster2,8423,0,905.569605,0,7918.877416,0,0.166667,0,0,0,0,8
400.554448,1,1157.684242,0.083333,1,3000,C18649,180.059986,Kluster1,8424,0,180.059986,0,2123.969813,0,0.090909,0,0,0,0,12
361.725724,1,312.112534,0.083333,2,500,C18650,252.245693,Kluster1,8425,0,252.245693,0,438.988617,0,0,0,0,0,0,12
495.16253,1,836.270564,0.083333,1,1000,C18652,248.656446,Kluster1,8426,0,248.656446,0,639.722174,0,0,0,0,0,0,12
22.493402,0.272727,0,0,0,1000,C18653,168.008886,Kluster1,8427,144.99,168.008886,146.29,563.715318,0.166667,0,0.166667,0.25,291.28,7,12
1.707488,0.181818,0,0,0,2500,C18654,150.600846,Kluster1,8428,32.04,150.600846,0,118.932111,0,1,0.083333,0.166667,32.04,2,12
640.510192,0.777778,998.213893,0.111111,4,1200,C18655,421.253268,Kluster1,8429,0,421.253268,351.89,1899.543637,0.333333,0.2,0,0.333333,351.89,7,9
28.697141,1,0,0,0,2000,C18656,95.559258,Kluster1,8430,360,95.559258,0,352.353973,0,0.75,1,1,360,12,12
123.822604,0.125,1625.784248,0.125,1,2000,C18657,1297.11,Kluster1,8431,0,1297.11,0,0,0,0,0,0,0,0,8
2.850024,0.181818,0,0,0,1000,C18658,130.700011,Kluster1,8432,114.56,130.700011,0,403.212926,0,0.333333,0.25,0.25,114.56,3,12
202.968428,1,0,0,0,1500,C18660,1711.207196,Kluster1,8433,163.55,1711.207196,0,188.816775,0,0,0.5,0.5,163.55,9,12
8.905649,0.363636,0,0,0,1000,C18661,100.452439,Kluster1,8434,112.29,100.452439,0,301.678494,0,0,0.166667,0.166667,112.29,3,12
161.754889,1,0,0,0,1000,C18662,194.011886,Kluster1,8435,309,194.011886,0,629.976867,0,0,0.25,0.25,309,3,12
139.396168,0.545455,1128.392928,0.333333,4,1000,C18663,169.978474,Kluster1,8436,0,169.978474,290,2988.236538,0.083333,0,0,0.083333,290,1,12
3673.371108,0.909091,4300.701115,0.636364,15,6000,C18664,784.75479,Kluster2,8437,497,784.75479,2051.97,2475.493772,0.818182,0,0.454545,1,2548.97,32,11
383.881717,1,877.521511,0.166667,3,500,C18665,359.953614,Kluster1,8438,274.01,359.953614,0,1214.797263,0,0.25,0.833333,0.916667,274.01,22,12
5484.339435,1,5990.590134,0.25,14,6000,C18666,2453.164396,Kluster2,8439,0,2453.164396,0,1229.434538,0,0,0,0,0,0,12
318.805232,1,163.100401,0.1,8,1000,C18667,247.966507,Kluster1,8440,193.5,247.966507,106.89,129.074206,0.1,0.111111,0.9,1,300.39,13,10
726.323657,0.857143,929.852206,0.142857,1,1000,C18668,816.92918,Kluster1,8441,231.35,816.92918,0,248.997065,0,0,0.571429,0.714286,231.35,7,7
43.865582,0.818182,551.777371,0.083333,1,1200,C18669,105.639869,Kluster1,8442,0,105.639869,0,855.843792,0,0.142857,0,0,0,0,12
5.140599,0.181818,0,0,0,3000,C18671,1297.11,Kluster1,8443,50.66,1297.11,0,0,0,0,0.083333,0.166667,50.66,2,12
95.802358,1,0,0,0,2500,C18672,161.17012,Kluster1,8444,218.96,161.17012,0,120.526564,0,0,0.909091,0.909091,218.96,10,11
5.629313,0.222222,0,0,0,1500,C18673,29.715632,Kluster1,8445,62.72,29.715632,0,31.523069,0,0,0.444444,0.444444,62.72,4,9
306.688361,0.272727,1426.678724,0.083333,5,2500,C18674,347.123363,Kluster1,8446,0,347.123363,0,169.340947,0,0,0,0,0,0,12
2373.686499,1,3667.381175,0.25,5,3000,C18675,936.940012,Kluster1,8447,1310.47,936.940012,0,4613.536289,0,0,1,1,1310.47,31,12
231.422388,0.875,0,0,0,1200,C18676,122.220568,Kluster1,8448,0,122.220568,822.93,120.912757,0.375,0,0,0.375,822.93,12,8
105.182503,0.272727,0,0,0,2500,C18677,147.116092,Kluster1,8449,32.62,147.116092,754.47,840.571045,0.25,0,0.083333,0.25,787.09,11,12
9.996627,0.454545,0,0,0,1000,C18678,122.22549,Kluster1,8450,87.94,122.22549,0,214.442181,0,0.2,0.416667,0.416667,87.94,5,12
1237.423459,1,0,0,0,1500,C18679,456.684218,Kluster1,8451,0,456.684218,650,419.18249,0.083333,0,0,0.083333,650,1,12
2373.308268,1,770.923152,0.416667,12,2500,C18680,784.228406,Kluster1,8452,0,784.228406,0,560.136623,0,0,0,0,0,0,12
363.443477,1,0,0,0,1200,C18682,200.918114,Kluster1,8453,479.5,200.918114,1490.2,1428.883821,0.75,0.3,0.833333,0.916667,1969.7,47,12
2139.442272,1,6322.766113,0.25,5,5000,C18683,603.467365,Kluster1,8454,0,603.467365,68.22,3022.813097,0.166667,0.1,0,0.166667,68.22,2,12
248.740266,1,0,0,0,1000,C18684,170.851668,Kluster1,8455,1128.85,170.851668,717.96,1508.727887,0.5,0.333333,1,1,1846.81,42,12
634.759794,1,0,0,0,1000,C18685,3922.2855,Kluster1,8456,364.19,3922.2855,0,29.897165,0,0,0.833333,0.833333,364.19,18,12
1093.522518,1,0,0,0,1050,C18686,1405.770584,Kluster1,8457,577.12,1405.770584,0,854.405712,0,0,0.833333,0.916667,577.12,14,12
4572.797303,1,5075.019446,0.375,8,5500,C18687,723.25892,Kluster2,8458,0,723.25892,65,657.437413,0.125,0,0,0.125,65,1,8
320.360709,0.454545,926.958974,0.083333,1,1200,C18688,171.320451,Kluster1,8459,0,171.320451,0,2036.478465,0,0.25,0,0,0,0,12
64.343051,0.666667,0,0,0,1500,C18689,84.360572,Kluster1,8460,281.05,84.360572,0,82.611456,0,0,0.666667,0.666667,281.05,5,6
40.661132,0.909091,0,0,0,1000,C18690,161.075173,Kluster1,8461,235.3,161.075173,0,279.23448,0,0.272727,0.833333,0.833333,235.3,10,12
919.563867,1,823.979128,0.083333,1,2000,C18691,1451.756339,Kluster1,8462,3000,1451.756339,0,4426.498341,0,0.083333,0.083333,0.166667,3000,2,12
20.620429,0.818182,0,0,0,1000,C18692,145.811693,Kluster1,8463,169.66,145.811693,0,192.185764,0,1,0.666667,0.75,169.66,9,12
2096.451649,1,2359.624627,0.222222,6,2500,C18693,476.869478,Kluster1,8464,0,476.869478,165.29,453.341203,0.222222,0,0,0.222222,165.29,3,9
85.881798,0.181818,628.355222,0.166667,2,3000,C18694,41.34049,Kluster1,8465,0,41.34049,0,682.485692,0,0,0,0,0,0,12
174.228543,0.727273,0,0,0,3000,C18695,226.156063,Kluster1,8466,131,226.156063,3276.57,4568.864048,0.583333,0.714286,0.166667,0.583333,3407.57,25,12
48.283965,1,0,0,0,2500,C18696,166.30613,Kluster1,8467,325.92,166.30613,0,347.671947,0,0.416667,1,1,325.92,12,12
602.210858,1,0,0,0,1200,C18697,210.582556,Kluster1,8468,0,210.582556,965,258.748232,0.25,0,0,0.25,965,5,12
22.987395,0.454545,0,0,0,2000,C18698,161.906196,Kluster1,8469,200,161.906196,0,490.14841,0,0,0.363636,0.363636,200,4,11
1682.088431,1,784.0266,0.166667,3,4000,C18699,443.907546,Kluster1,8470,1425.77,443.907546,837.61,2411.309817,0.5,0,1,1,2263.38,69,12
2046.727519,0.818182,1817.810563,0.166667,4,2500,C18700,10729.19416,Kluster1,8471,947.28,10729.19416,422.44,242.742734,0.166667,0,0.666667,0.75,1369.72,17,12
839.081567,0.727273,609.463327,0.416667,6,1800,C18701,406.996136,Kluster1,8472,0,406.996136,0,2719.934613,0,0.125,0,0,0,0,12
28.244252,0.545455,0,0,0,1000,C18702,153.094069,Kluster1,8473,320,153.094069,0,551.233491,0,0.4,0.416667,0.5,320,6,12
929.113186,0.727273,0,0,0,1800,C18703,226.417326,Kluster1,8474,0,226.417326,1622,269.015241,0.166667,0,0,0.166667,1622,2,12
17.206623,0.818182,0,0,0,1000,C18704,106.187568,Kluster1,8475,109,106.187568,0,143.410957,0,0.1,0.416667,0.5,109,6,12
72.369731,1,0,0,0,2500,C18705,183.976319,Kluster1,8476,588,183.976319,0,577.946554,0,0.583333,1,1,588,12,12
3239.011343,1,1678.519765,0.083333,3,4000,C18706,887.366621,Kluster1,8477,0,887.366621,0,1129.597601,0,0,0,0,0,0,12
67.251991,0.545455,90.56246,0.083333,3,500,C18707,78.989438,Kluster1,8478,0,78.989438,0,987.785921,0,0.333333,0,0,0,0,12
397.138622,0.363636,1188.211139,0.166667,3,1200,C18708,351.188041,Kluster1,8479,0,351.188041,0,232.69994,0,0,0,0,0,0,12
1873.61991,1,2025.438092,0.571429,10,2500,C18709,384.161979,Kluster1,8480,0,384.161979,396.26,353.512837,0.571429,0,0,0.571429,396.26,14,7
0.391963,0.090909,0,0,0,1200,C18710,1297.11,Kluster1,8481,43.33,1297.11,0,0,0,0,0.083333,0.083333,43.33,1,12
3.391066,0.272727,0,0,0,1000,C18711,111.933386,Kluster1,8482,72.44,111.933386,0,194.455374,0,0.75,0.333333,0.333333,72.44,4,12
55.243291,1,0,0,0,2000,C18712,171.545021,Kluster1,8483,750,171.545021,0,710.623372,0,1,1,1,750,12,12
2.433343,0.166667,38.606307,0.166667,1,500,C18713,1297.11,Kluster1,8484,0,1297.11,0,0,0,0,0,0,0,0,6
0,0,0,0,0,1000,C18714,1297.11,Kluster1,8485,120.82,1297.11,0,275.029692,0,0,0.5,0.5,120.82,6,12
31.932178,0.363636,0,0,0,,C18715,137.769926,Kluster1,8486,365.36,137.769926,0,822.118125,0,1,0.333333,0.333333,365.36,4,12
34.750769,1,0,0,0,2300,C18716,154.14745,Kluster1,8487,2562,154.14745,0,2544.223939,0,0.454545,1,1,2562,12,12
14.508545,0.454545,0,0,0,2500,C18717,78.984685,Kluster1,8488,186.14,78.984685,0,181.846393,0,0.142857,0.666667,0.75,186.14,9,12
410.466315,0.545455,750.50253,0.090909,2,1000,C18718,483.936762,Kluster1,8489,710,483.936762,116,1750.067404,0.181818,0.125,0.818182,0.909091,826,15,11
289.096953,1,0,0,0,1300,C18719,184.244772,Kluster1,8490,737.5,184.244772,2368.6,2656.101893,1,0.833333,0.666667,1,3106.1,59,12
2.044745,0.181818,0,0,0,2500,C18720,82.345774,Kluster1,8491,0,82.345774,26.53,155.972776,0.083333,0,0,0.083333,26.53,1,12
13.084067,0.090909,0,0,0,1000,C18721,1297.11,Kluster1,8492,0,1297.11,350,3929.643369,0.083333,0,0,0.083333,350,1,12
1047.182049,0.818182,0,0,0,1000,C18722,3243.685151,Kluster1,8493,1727.64,3243.685151,0,3548.800193,0,0,1,1,1727.64,12,12
161.442459,1,0,0,0,2000,C18723,176.27937,Kluster1,8494,1447.59,176.27937,320.02,1688.46643,0.083333,0.583333,1,1,1767.61,20,12
2.100274,0.181818,0,0,0,3000,C18724,41.475045,Kluster1,8495,0,41.475045,65,282.389037,0.083333,0,0,0.083333,65,1,12
1384.431318,1,0,0,0,6600,C18725,316.469656,Kluster1,8496,2088.81,316.469656,924.39,1218.29542,0.166667,0,1,1,3013.2,33,12
155.167572,0.8,0,0,0,4000,C18726,147.700045,Kluster1,8497,1084.76,147.700045,0,1070.911497,0,0.666667,0.7,0.8,1084.76,12,10
1.644581,0.090909,0,0,0,1200,C18728,86.839981,Kluster1,8498,0,86.839981,42.49,231.480701,0.083333,0,0,0.083333,42.49,1,12
39.885648,1,0,0,0,6000,C18729,179.901343,Kluster1,8499,433.32,179.901343,0,453.19428,0,0.666667,1,1,433.32,12,12
16.065938,0.545455,0,0,0,4000,C18730,122.199314,Kluster1,8500,154.45,122.199314,0,301.05373,0,0.166667,0.416667,0.416667,154.45,5,12
0,0,0,0,0,4000,C18731,1297.11,Kluster1,8501,113,1297.11,0,268.521412,0,0,0.333333,0.333333,113,5,12
1478.079872,1,204.29492,0.333333,5,1500,C18732,534.469973,Kluster1,8502,0,534.469973,0,383.28285,0,0,0,0,0,0,12
1455.213589,0.833333,3195.76491,0.833333,10,4000,C18733,227.431211,Kluster1,8503,0,227.431211,0,147.826185,0,0,0,0,0,0,6
3074.49082,1,3382.232089,0.166667,2,4000,C18734,695.004032,Kluster1,8504,0,695.004032,0,3249.404994,0,0,0,0,0,0,12
0.021102,0.125,922.817511,0.125,1,4000,C18735,1297.11,Kluster1,8505,0,1297.11,0,36.672617,0,0,0,0,0,0,8
11.918653,0.1,0,0,0,3000,C18736,1297.11,Kluster1,8506,0,1297.11,276.79,0,0.1,0,0,0.1,276.79,3,10
1087.565213,1,216.51414,0.444444,4,1200,C18737,267.813111,Kluster1,8507,0,267.813111,0,283.409367,0,0,0,0,0,0,9
439.357199,1,90.322514,0.25,4,1000,C18738,208.76782,Kluster1,8508,0,208.76782,862.74,789.180188,0.666667,0,0,0.666667,862.74,22,12
30.287602,0.818182,827.814406,0.416667,11,1000,C18739,74.387702,Kluster1,8509,0,74.387702,0,963.269399,0,0.166667,0,0,0,0,12
100.212638,0.8,0,0,0,1500,C18740,156.747495,Kluster1,8510,522.39,156.747495,116.9,269.84678,0.1,0.5,0.7,0.8,639.29,17,10
12.209291,0.545455,0,0,0,1500,C18741,147.685817,Kluster1,8511,143.75,147.685817,0,330.503125,0,1,0.416667,0.416667,143.75,5,12
6.646795,1,0,0,0,4000,C18742,96.602631,Kluster1,8512,228.84,96.602631,0,232.790324,0,1,0.666667,0.666667,228.84,12,12
17.832206,0.545455,0,0,0,1000,C18743,86.953988,Kluster1,8513,153.6,86.953988,0,207.376053,0,0.363636,0.416667,0.416667,153.6,5,12
73.243985,1,0,0,0,1200,C18744,140.715638,Kluster1,8514,152.4,140.715638,644.8,645.795684,0.333333,0.454545,1,1,797.2,16,12
799.00867,1,559.392054,0.333333,5,2000,C18745,170.548573,Kluster1,8515,192.96,170.548573,0,691.532728,0,0,1,1,192.96,12,12
796.558943,1,888.107988,0.333333,4,1000,C18746,654.573104,Kluster1,8516,531.24,654.573104,0,684.858625,0,0,0.833333,1,531.24,6,6
3.364738,0.272727,0,0,0,2000,C18747,14.845744,Kluster1,8517,582.94,14.845744,0,28.013889,0,0,0.416667,0.416667,582.94,5,12
143.538206,1,0,0,0,3000,C18748,172.574308,Kluster1,8518,415.47,172.574308,0,394.512806,0,0,1,1,415.47,17,12
2170.916313,1,2524.177008,0.25,3,2500,C18749,470.556714,Kluster1,8519,0,470.556714,70.77,545.076185,0.083333,0,0,0.083333,70.77,1,12
11.748193,0.181818,0,0,0,2000,C18750,1297.11,Kluster1,8520,0,1297.11,80.75,0,0.083333,0,0,0.083333,80.75,1,12
23.934205,0.818182,0,0,0,4000,C18751,122.228515,Kluster1,8521,266.1,122.228515,0,313.233366,0,0.636364,0.583333,0.666667,266.1,8,12
1869.63255,1,1897.993012,0.166667,4,2000,C18752,452.597945,Kluster1,8522,0,452.597945,0,454.348175,0,0,0,0,0,0,12
150.269903,1,0,0,0,3000,C18753,173.649797,Kluster1,8523,853.44,173.649797,0,869.413166,0,0.083333,1,1,853.44,12,12
11.395369,0.636364,0,0,0,3000,C18754,87.113913,Kluster1,8524,100.5,87.113913,0,148.92824,0,0.142857,0.5,0.5,100.5,6,12
13.125634,0.545455,0,0,0,2500,C18755,142.4175,Kluster1,8525,106.98,142.4175,0,275.244392,0,0.5,0.5,0.5,106.98,6,12
1619.881506,1,700.951557,0.166667,4,3000,C18756,370.576176,Kluster1,8526,391.18,370.576176,50,963.141799,0.083333,0,0.5,0.5,441.18,12,12
7.054474,0.818182,0,0,0,1500,C18757,17.773542,Kluster1,8527,427.98,17.773542,0,402.34297,0,0.111111,0.916667,1,427.98,18,12
26.771366,1,0,0,0,2000,C18758,27.137375,Kluster1,8528,550,27.137375,0,581.909822,0,0,0.916667,0.916667,550,11,12
126.872455,0.545455,0,0,0,2000,C18760,201.544737,Kluster1,8529,568.5,201.544737,0,1294.215768,0,0,0.5,0.5,568.5,6,12
3172.114278,1,4323.52433,0.777778,22,4000,C18761,1091.69632,Kluster1,8530,454.13,1091.69632,0,1746.248986,0,0,0.888889,1,454.13,11,9
24.719209,0.545455,0,0,0,2500,C18762,140.502909,Kluster1,8531,280.04,140.502909,0,538.899429,0,0.666667,0.5,0.5,280.04,6,12
477.258038,1,0,0,0,500,C18763,232.605728,Kluster1,8532,0,232.605728,49,112.962753,0.083333,0,0,0.083333,49,1,12
22.322374,0.363636,1162.045833,0.166667,3,2500,C18764,40.142262,Kluster1,8533,0,40.142262,95,4094.261427,0.083333,0,0,0.083333,95,1,12
986.84903,1,45.311387,0.083333,1,1000,C18765,5737.912518,Kluster1,8534,558.18,5737.912518,0,1548.4862,0,0,1,1,558.18,39,12
21.168201,1,0,0,0,2500,C18766,178.169321,Kluster1,8535,228,178.169321,8.4,217.008342,1,0.833333,1,1,236.4,24,12
